day,head_count,company_id
2014-07-30,1151,3
2014-07-30,887,4
2014-07-30,728,5
2014-07-30,558,6
2014-07-30,560,7
2014-07-30,448,8
2014-07-30,406,9
2014-07-30,376,10
2014-07-30,8,11
2014-07-30,11,12
2014-07-31,3727,1
2014-07-31,1857,2
2014-07-31,1151,3
2014-07-31,887,4
2014-07-31,727,5
2014-07-31,558,6
2014-07-31,560,7
2014-07-31,448,8
2014-07-31,406,9
2014-07-31,376,10
2014-07-31,8,11
2014-07-31,11,12
2014-08-01,3727,1
2014-08-01,1857,2
2014-08-01,1152,3
2014-08-01,887,4
2014-08-01,727,5
2014-08-01,558,6
2014-08-01,560,7
2014-08-01,448,8
2014-08-01,406,9
2014-08-01,376,10
2014-08-01,8,11
2014-08-01,11,12
2014-08-02,3696,1
2014-08-02,1843,2
2014-08-02,1143,3
2014-08-02,883,4
2014-08-02,722,5
2014-08-02,554,6
2014-08-02,557,7
2014-08-02,443,8
2014-08-02,404,9
2014-08-02,372,10
2014-08-02,8,11
2014-08-02,11,12
2014-08-03,3696,1
2014-08-03,1843,2
2014-08-03,1143,3
2014-08-03,883,4
2014-08-03,722,5
2014-08-03,554,6
2014-08-03,557,7
2014-08-03,443,8
2014-08-03,404,9
2014-08-03,372,10
2014-08-03,8,11
2014-08-03,11,12
2014-08-04,3715,1
2014-08-04,1855,2
2014-08-04,1155,3
2014-08-04,890,4
2014-08-04,726,5
2014-08-04,556,6
2014-08-04,562,7
2014-08-04,447,8
2014-08-04,406,9
2014-08-04,376,10
2014-08-04,8,11
2014-08-04,11,12
2014-08-05,3719,1
2014-08-05,1855,2
2014-08-05,1156,3
2014-08-05,890,4
2014-08-05,727,5
2014-08-05,556,6
2014-08-05,562,7
2014-08-05,449,8
2014-08-05,406,9
2014-08-05,378,10
2014-08-05,8,11
2014-08-05,11,12
2014-08-06,3720,1
2014-08-06,1857,2
2014-08-06,1157,3
2014-08-06,890,4
2014-08-06,727,5
2014-08-06,556,6
2014-08-06,562,7
2014-08-06,449,8
2014-08-06,406,9
2014-08-06,378,10
2014-08-06,8,11
2014-08-06,11,12
2014-08-07,3722,1
2014-08-07,1857,2
2014-08-07,1157,3
2014-08-07,890,4
2014-08-07,727,5
2014-08-07,556,6
2014-08-07,562,7
2014-08-07,449,8
2014-08-07,406,9
2014-08-07,378,10
2014-08-07,8,11
2014-08-07,11,12
2014-08-08,3722,1
2014-08-08,1857,2
2014-08-08,1157,3
2014-08-08,890,4
2014-08-08,727,5
2014-08-08,556,6
2014-08-08,562,7
2014-08-08,449,8
2014-08-08,406,9
2014-08-08,378,10
2014-08-08,8,11
2014-08-08,11,12
2014-08-09,3696,1
2014-08-09,1847,2
2014-08-09,1149,3
2014-08-09,884,4
2014-08-09,720,5
2014-08-09,551,6
2014-08-09,559,7
2014-08-09,446,8
2014-08-09,405,9
2014-08-09,375,10
2014-08-09,7,11
2014-08-09,11,12
2014-08-10,3696,1
2014-08-10,1847,2
2014-08-10,1149,3
2014-08-10,884,4
2014-08-10,720,5
2014-08-10,551,6
2014-08-10,559,7
2014-08-10,446,8
2014-08-10,405,9
2014-08-10,375,10
2014-08-10,7,11
2014-08-10,11,12
2014-08-11,3718,1
2014-08-11,1859,2
2014-08-11,1158,3
2014-08-11,898,4
2014-08-11,728,5
2014-08-11,553,6
2014-08-11,561,7
2014-08-11,449,8
2014-08-11,409,9
2014-08-11,377,10
2014-08-11,7,11
2014-08-11,11,12
2014-08-12,3724,1
2014-08-12,1859,2
2014-08-12,1160,3
2014-08-12,899,4
2014-08-12,728,5
2014-08-12,553,6
2014-08-12,561,7
2014-08-12,449,8
2014-08-12,409,9
2014-08-12,379,10
2014-08-12,7,11
2014-08-12,11,12
2014-08-13,3728,1
2014-08-13,1860,2
2014-08-13,1160,3
2014-08-13,899,4
2014-08-13,729,5
2014-08-13,553,6
2014-08-13,561,7
2014-08-13,450,8
2014-08-13,409,9
2014-08-13,379,10
2014-08-13,7,11
2014-08-13,11,12
2014-08-14,3728,1
2014-08-14,1860,2
2014-08-14,1160,3
2014-08-14,899,4
2014-08-14,729,5
2014-08-14,553,6
2014-08-14,561,7
2014-08-14,449,8
2014-08-14,409,9
2014-08-14,379,10
2014-08-14,7,11
2014-08-14,11,12
2014-08-15,3728,1
2014-08-15,1860,2
2014-08-15,1158,3
2014-08-15,899,4
2014-08-15,729,5
2014-08-15,553,6
2014-08-15,561,7
2014-08-15,449,8
2014-08-15,409,9
2014-08-15,379,10
2014-08-15,7,11
2014-08-15,11,12
2014-08-16,3696,1
2014-08-16,1850,2
2014-08-16,1148,3
2014-08-16,894,4
2014-08-16,725,5
2014-08-16,550,6
2014-08-16,557,7
2014-08-16,445,8
2014-08-16,406,9
2014-08-16,377,10
2014-08-16,6,11
2014-08-16,11,12
2014-08-17,3696,1
2014-08-17,1850,2
2014-08-17,1148,3
2014-08-17,894,4
2014-08-17,725,5
2014-08-17,550,6
2014-08-17,557,7
2014-08-17,445,8
2014-08-17,406,9
2014-08-17,377,10
2014-08-17,6,11
2014-08-17,11,12
2014-08-18,3727,1
2014-08-18,1867,2
2014-08-18,1159,3
2014-08-18,901,4
2014-08-18,731,5
2014-08-18,554,6
2014-08-18,559,7
2014-08-18,447,8
2014-08-18,409,9
2014-08-18,381,10
2014-08-18,6,11
2014-08-18,11,12
2014-08-19,3729,1
2014-08-19,1868,2
2014-08-19,1159,3
2014-08-19,902,4
2014-08-19,733,5
2014-08-19,554,6
2014-08-19,559,7
2014-08-19,447,8
2014-08-19,409,9
2014-08-19,383,10
2014-08-19,6,11
2014-08-19,11,12
2014-08-20,3731,1
2014-08-20,1869,2
2014-08-20,1161,3
2014-08-20,902,4
2014-08-20,734,5
2014-08-20,554,6
2014-08-20,559,7
2014-08-20,447,8
2014-08-20,408,9
2014-08-20,382,10
2014-08-20,6,11
2014-08-20,11,12
2014-08-21,3732,1
2014-08-21,1870,2
2014-08-21,1161,3
2014-08-21,902,4
2014-08-21,734,5
2014-08-21,554,6
2014-08-21,559,7
2014-08-21,448,8
2014-08-21,408,9
2014-08-21,382,10
2014-08-21,6,11
2014-08-21,11,12
2014-08-22,3731,1
2014-08-22,1870,2
2014-08-22,1161,3
2014-08-22,902,4
2014-08-22,734,5
2014-08-22,554,6
2014-08-22,559,7
2014-08-22,448,8
2014-08-22,407,9
2014-08-22,382,10
2014-08-22,6,11
2014-08-22,11,12
2014-08-23,3714,1
2014-08-23,1855,2
2014-08-23,1153,3
2014-08-23,898,4
2014-08-23,729,5
2014-08-23,549,6
2014-08-23,555,7
2014-08-23,445,8
2014-08-23,401,9
2014-08-23,377,10
2014-08-23,6,11
2014-08-23,11,12
2014-08-24,3714,1
2014-08-24,1855,2
2014-08-24,1153,3
2014-08-24,898,4
2014-08-24,729,5
2014-08-24,549,6
2014-08-24,555,7
2014-08-24,445,8
2014-08-24,401,9
2014-08-24,377,10
2014-08-24,6,11
2014-08-24,11,12
2014-08-25,3740,1
2014-08-25,1874,2
2014-08-25,1163,3
2014-08-25,903,4
2014-08-25,736,5
2014-08-25,549,6
2014-08-25,559,7
2014-08-25,448,8
2014-08-25,402,9
2014-08-25,380,10
2014-08-25,6,11
2014-08-25,11,12
2014-08-26,3744,1
2014-08-26,1876,2
2014-08-26,1164,3
2014-08-26,904,4
2014-08-26,737,5
2014-08-26,549,6
2014-08-26,559,7
2014-08-26,448,8
2014-08-26,402,9
2014-08-26,380,10
2014-08-26,6,11
2014-08-26,11,12
2014-08-27,3743,1
2014-08-27,1876,2
2014-08-27,1164,3
2014-08-27,903,4
2014-08-27,737,5
2014-08-27,548,6
2014-08-27,559,7
2014-08-27,448,8
2014-08-27,403,9
2014-08-27,380,10
2014-08-27,6,11
2014-08-27,11,12
2014-08-28,3743,1
2014-08-28,1877,2
2014-08-28,1164,3
2014-08-28,903,4
2014-08-28,737,5
2014-08-28,548,6
2014-08-28,559,7
2014-08-28,449,8
2014-08-28,403,9
2014-08-28,380,10
2014-08-28,6,11
2014-08-28,11,12
2014-08-29,3743,1
2014-08-29,1877,2
2014-08-29,1164,3
2014-08-29,903,4
2014-08-29,737,5
2014-08-29,547,6
2014-08-29,559,7
2014-08-29,449,8
2014-08-29,403,9
2014-08-29,380,10
2014-08-29,6,11
2014-08-29,11,12
2014-08-30,3722,1
2014-08-30,1867,2
2014-08-30,1156,3
2014-08-30,900,4
2014-08-30,732,5
2014-08-30,543,6
2014-08-30,558,7
2014-08-30,444,8
2014-08-30,400,9
2014-08-30,378,10
2014-08-30,6,11
2014-08-30,11,12
2014-08-31,3722,1
2014-08-31,1867,2
2014-08-31,1156,3
2014-08-31,900,4
2014-08-31,732,5
2014-08-31,543,6
2014-08-31,558,7
2014-08-31,444,8
2014-08-31,400,9
2014-08-31,378,10
2014-08-31,6,11
2014-08-31,11,12
2014-09-01,3722,1
2014-09-01,1867,2
2014-09-01,1156,3
2014-09-01,900,4
2014-09-01,732,5
2014-09-01,543,6
2014-09-01,558,7
2014-09-01,444,8
2014-09-01,400,9
2014-09-01,378,10
2014-09-01,6,11
2014-09-01,11,12
2014-09-02,3752,1
2014-09-02,1883,2
2014-09-02,1166,3
2014-09-02,905,4
2014-09-02,737,5
2014-09-02,548,6
2014-09-02,561,7
2014-09-02,447,8
2014-09-02,403,9
2014-09-02,381,10
2014-09-02,6,11
2014-09-02,11,12
2014-09-03,3752,1
2014-09-03,1884,2
2014-09-03,1166,3
2014-09-03,905,4
2014-09-03,737,5
2014-09-03,547,6
2014-09-03,561,7
2014-09-03,447,8
2014-09-03,403,9
2014-09-03,381,10
2014-09-03,6,11
2014-09-03,11,12
2014-09-04,3751,1
2014-09-04,1884,2
2014-09-04,1166,3
2014-09-04,905,4
2014-09-04,737,5
2014-09-04,547,6
2014-09-04,561,7
2014-09-04,447,8
2014-09-04,403,9
2014-09-04,382,10
2014-09-04,6,11
2014-09-04,11,12
2014-09-05,3751,1
2014-09-05,1884,2
2014-09-05,1166,3
2014-09-05,905,4
2014-09-05,737,5
2014-09-05,547,6
2014-09-05,561,7
2014-09-05,447,8
2014-09-05,403,9
2014-09-05,382,10
2014-09-05,6,11
2014-09-05,11,12
2014-09-06,3722,1
2014-09-06,1877,2
2014-09-06,1157,3
2014-09-06,905,4
2014-09-06,734,5
2014-09-06,545,6
2014-09-06,560,7
2014-09-06,446,8
2014-09-06,402,9
2014-09-06,381,10
2014-09-06,6,11
2014-09-06,11,12
2014-09-07,3722,1
2014-09-07,1877,2
2014-09-07,1157,3
2014-09-07,905,4
2014-09-07,734,5
2014-09-07,545,6
2014-09-07,560,7
2014-09-07,446,8
2014-09-07,402,9
2014-09-07,381,10
2014-09-07,6,11
2014-09-07,11,12
2014-09-08,3745,1
2014-09-08,1890,2
2014-09-08,1166,3
2014-09-08,911,4
2014-09-08,742,5
2014-09-08,549,6
2014-09-08,564,7
2014-09-08,455,8
2014-09-08,406,9
2014-09-08,383,10
2014-09-08,6,11
2014-09-08,11,12
2014-09-09,3749,1
2014-09-09,1891,2
2014-09-09,1166,3
2014-09-09,913,4
2014-09-09,742,5
2014-09-09,549,6
2014-09-09,566,7
2014-09-09,456,8
2014-09-09,407,9
2014-09-09,383,10
2014-09-09,6,11
2014-09-09,11,12
2014-09-10,3751,1
2014-09-10,1892,2
2014-09-10,1169,3
2014-09-10,913,4
2014-09-10,742,5
2014-09-10,551,6
2014-09-10,567,7
2014-09-10,456,8
2014-09-10,406,9
2014-09-10,384,10
2014-09-10,6,11
2014-09-10,11,12
2014-09-11,3752,1
2014-09-11,1892,2
2014-09-11,1169,3
2014-09-11,913,4
2014-09-11,742,5
2014-09-11,551,6
2014-09-11,567,7
2014-09-11,456,8
2014-09-11,407,9
2014-09-11,384,10
2014-09-11,6,11
2014-09-11,11,12
2014-09-12,3752,1
2014-09-12,1892,2
2014-09-12,1169,3
2014-09-12,913,4
2014-09-12,742,5
2014-09-12,551,6
2014-09-12,567,7
2014-09-12,456,8
2014-09-12,407,9
2014-09-12,384,10
2014-09-12,6,11
2014-09-12,11,12
2014-09-13,3726,1
2014-09-13,1879,2
2014-09-13,1163,3
2014-09-13,907,4
2014-09-13,734,5
2014-09-13,548,6
2014-09-13,563,7
2014-09-13,454,8
2014-09-13,403,9
2014-09-13,382,10
2014-09-13,6,11
2014-09-13,11,12
2014-09-14,3726,1
2014-09-14,1879,2
2014-09-14,1163,3
2014-09-14,907,4
2014-09-14,734,5
2014-09-14,548,6
2014-09-14,563,7
2014-09-14,454,8
2014-09-14,403,9
2014-09-14,382,10
2014-09-14,6,11
2014-09-14,11,12
2014-09-15,3744,1
2014-09-15,1893,2
2014-09-15,1170,3
2014-09-15,913,4
2014-09-15,743,5
2014-09-15,551,6
2014-09-15,570,7
2014-09-15,458,8
2014-09-15,405,9
2014-09-15,385,10
2014-09-15,6,11
2014-09-15,11,12
2014-09-16,3745,1
2014-09-16,1893,2
2014-09-16,1171,3
2014-09-16,914,4
2014-09-16,744,5
2014-09-16,551,6
2014-09-16,571,7
2014-09-16,458,8
2014-09-16,405,9
2014-09-16,385,10
2014-09-16,6,11
2014-09-16,11,12
2014-09-17,3750,1
2014-09-17,1893,2
2014-09-17,1175,3
2014-09-17,916,4
2014-09-17,744,5
2014-09-17,551,6
2014-09-17,571,7
2014-09-17,459,8
2014-09-17,405,9
2014-09-17,386,10
2014-09-17,6,11
2014-09-17,11,12
2014-09-18,3752,1
2014-09-18,1893,2
2014-09-18,1175,3
2014-09-18,916,4
2014-09-18,745,5
2014-09-18,551,6
2014-09-18,571,7
2014-09-18,459,8
2014-09-18,405,9
2014-09-18,386,10
2014-09-18,6,11
2014-09-18,11,12
2014-09-19,3752,1
2014-09-19,1893,2
2014-09-19,1175,3
2014-09-19,916,4
2014-09-19,745,5
2014-09-19,551,6
2014-09-19,571,7
2014-09-19,459,8
2014-09-19,405,9
2014-09-19,386,10
2014-09-19,6,11
2014-09-19,11,12
2014-09-20,3727,1
2014-09-20,1880,2
2014-09-20,1169,3
2014-09-20,910,4
2014-09-20,742,5
2014-09-20,548,6
2014-09-20,566,7
2014-09-20,453,8
2014-09-20,401,9
2014-09-20,382,10
2014-09-20,6,11
2014-09-20,10,12
2014-09-21,3727,1
2014-09-21,1880,2
2014-09-21,1169,3
2014-09-21,910,4
2014-09-21,742,5
2014-09-21,548,6
2014-09-21,566,7
2014-09-21,453,8
2014-09-21,401,9
2014-09-21,382,10
2014-09-21,6,11
2014-09-21,10,12
2014-09-22,3767,1
2014-09-22,1889,2
2014-09-22,1176,3
2014-09-22,915,4
2014-09-22,748,5
2014-09-22,551,6
2014-09-22,569,7
2014-09-22,459,8
2014-09-22,403,9
2014-09-22,385,10
2014-09-22,6,11
2014-09-22,10,12
2014-09-23,3767,1
2014-09-23,1890,2
2014-09-23,1176,3
2014-09-23,916,4
2014-09-23,749,5
2014-09-23,551,6
2014-09-23,570,7
2014-09-23,460,8
2014-09-23,403,9
2014-09-23,385,10
2014-09-23,6,11
2014-09-23,10,12
2014-09-24,3768,1
2014-09-24,1892,2
2014-09-24,1177,3
2014-09-24,916,4
2014-09-24,750,5
2014-09-24,551,6
2014-09-24,571,7
2014-09-24,461,8
2014-09-24,403,9
2014-09-24,385,10
2014-09-24,6,11
2014-09-24,10,12
2014-09-25,3770,1
2014-09-25,1892,2
2014-09-25,1177,3
2014-09-25,915,4
2014-09-25,750,5
2014-09-25,551,6
2014-09-25,571,7
2014-09-25,462,8
2014-09-25,403,9
2014-09-25,385,10
2014-09-25,6,11
2014-09-25,10,12
2014-09-26,3769,1
2014-09-26,1892,2
2014-09-26,1177,3
2014-09-26,915,4
2014-09-26,750,5
2014-09-26,551,6
2014-09-26,571,7
2014-09-26,462,8
2014-09-26,403,9
2014-09-26,385,10
2014-09-26,6,11
2014-09-26,10,12
2014-09-27,3746,1
2014-09-27,1883,2
2014-09-27,1164,3
2014-09-27,908,4
2014-09-27,745,5
2014-09-27,547,6
2014-09-27,567,7
2014-09-27,460,8
2014-09-27,402,9
2014-09-27,381,10
2014-09-27,6,11
2014-09-27,10,12
2014-09-28,3746,1
2014-09-28,1883,2
2014-09-28,1164,3
2014-09-28,908,4
2014-09-28,745,5
2014-09-28,547,6
2014-09-28,567,7
2014-09-28,460,8
2014-09-28,402,9
2014-09-28,381,10
2014-09-28,6,11
2014-09-28,10,12
2014-09-29,3778,1
2014-09-29,1892,2
2014-09-29,1173,3
2014-09-29,922,4
2014-09-29,749,5
2014-09-29,552,6
2014-09-29,568,7
2014-09-29,460,8
2014-09-29,405,9
2014-09-29,383,10
2014-09-29,6,11
2014-09-29,10,12
2014-09-30,3779,1
2014-09-30,1894,2
2014-09-30,1174,3
2014-09-30,922,4
2014-09-30,749,5
2014-09-30,552,6
2014-09-30,568,7
2014-09-30,460,8
2014-09-30,405,9
2014-09-30,384,10
2014-09-30,6,11
2014-09-30,10,12
2014-10-01,3779,1
2014-10-01,1894,2
2014-10-01,1175,3
2014-10-01,922,4
2014-10-01,751,5
2014-10-01,552,6
2014-10-01,568,7
2014-10-01,460,8
2014-10-01,405,9
2014-10-01,385,10
2014-10-01,6,11
2014-10-01,10,12
2014-10-02,3779,1
2014-10-02,1895,2
2014-10-02,1176,3
2014-10-02,922,4
2014-10-02,751,5
2014-10-02,552,6
2014-10-02,568,7
2014-10-02,460,8
2014-10-02,405,9
2014-10-02,385,10
2014-10-02,6,11
2014-10-02,10,12
2014-10-03,3776,1
2014-10-03,1894,2
2014-10-03,1176,3
2014-10-03,922,4
2014-10-03,751,5
2014-10-03,552,6
2014-10-03,567,7
2014-10-03,460,8
2014-10-03,405,9
2014-10-03,385,10
2014-10-03,6,11
2014-10-03,10,12
2014-10-04,3755,1
2014-10-04,1882,2
2014-10-04,1167,3
2014-10-04,916,4
2014-10-04,747,5
2014-10-04,551,6
2014-10-04,562,7
2014-10-04,458,8
2014-10-04,402,9
2014-10-04,384,10
2014-10-04,6,11
2014-10-04,10,12
2014-10-05,3755,1
2014-10-05,1882,2
2014-10-05,1167,3
2014-10-05,916,4
2014-10-05,747,5
2014-10-05,551,6
2014-10-05,562,7
2014-10-05,458,8
2014-10-05,402,9
2014-10-05,384,10
2014-10-05,6,11
2014-10-05,10,12
2014-10-06,3783,1
2014-10-06,1894,2
2014-10-06,1174,3
2014-10-06,921,4
2014-10-06,753,5
2014-10-06,552,6
2014-10-06,565,7
2014-10-06,462,8
2014-10-06,404,9
2014-10-06,386,10
2014-10-06,6,11
2014-10-06,10,12
2014-10-07,3784,1
2014-10-07,1895,2
2014-10-07,1175,3
2014-10-07,921,4
2014-10-07,756,5
2014-10-07,553,6
2014-10-07,565,7
2014-10-07,463,8
2014-10-07,404,9
2014-10-07,386,10
2014-10-07,7,11
2014-10-07,10,12
2014-10-08,3785,1
2014-10-08,1896,2
2014-10-08,1175,3
2014-10-08,923,4
2014-10-08,759,5
2014-10-08,555,6
2014-10-08,566,7
2014-10-08,463,8
2014-10-08,404,9
2014-10-08,386,10
2014-10-08,7,11
2014-10-08,10,12
2014-10-09,3785,1
2014-10-09,1896,2
2014-10-09,1176,3
2014-10-09,923,4
2014-10-09,759,5
2014-10-09,555,6
2014-10-09,566,7
2014-10-09,463,8
2014-10-09,404,9
2014-10-09,386,10
2014-10-09,7,11
2014-10-09,10,12
2014-10-10,3785,1
2014-10-10,1895,2
2014-10-10,1175,3
2014-10-10,923,4
2014-10-10,759,5
2014-10-10,555,6
2014-10-10,565,7
2014-10-10,463,8
2014-10-10,404,9
2014-10-10,386,10
2014-10-10,7,11
2014-10-10,10,12
2014-10-11,3763,1
2014-10-11,1878,2
2014-10-11,1164,3
2014-10-11,918,4
2014-10-11,757,5
2014-10-11,552,6
2014-10-11,563,7
2014-10-11,461,8
2014-10-11,400,9
2014-10-11,384,10
2014-10-11,7,11
2014-10-11,10,12
2014-10-12,3763,1
2014-10-12,1878,2
2014-10-12,1164,3
2014-10-12,918,4
2014-10-12,757,5
2014-10-12,552,6
2014-10-12,563,7
2014-10-12,461,8
2014-10-12,400,9
2014-10-12,384,10
2014-10-12,7,11
2014-10-12,10,12
2014-10-13,3787,1
2014-10-13,1887,2
2014-10-13,1176,3
2014-10-13,932,4
2014-10-13,761,5
2014-10-13,559,6
2014-10-13,566,7
2014-10-13,466,8
2014-10-13,407,9
2014-10-13,384,10
2014-10-13,7,11
2014-10-13,11,12
2014-10-14,3789,1
2014-10-14,1888,2
2014-10-14,1176,3
2014-10-14,932,4
2014-10-14,761,5
2014-10-14,559,6
2014-10-14,566,7
2014-10-14,467,8
2014-10-14,408,9
2014-10-14,385,10
2014-10-14,7,11
2014-10-14,11,12
2014-10-15,3790,1
2014-10-15,1889,2
2014-10-15,1177,3
2014-10-15,932,4
2014-10-15,762,5
2014-10-15,559,6
2014-10-15,566,7
2014-10-15,467,8
2014-10-15,407,9
2014-10-15,385,10
2014-10-15,7,11
2014-10-15,11,12
2014-10-16,3790,1
2014-10-16,1889,2
2014-10-16,1177,3
2014-10-16,932,4
2014-10-16,762,5
2014-10-16,559,6
2014-10-16,566,7
2014-10-16,467,8
2014-10-16,407,9
2014-10-16,385,10
2014-10-16,7,11
2014-10-16,11,12
2014-10-17,3788,1
2014-10-17,1889,2
2014-10-17,1177,3
2014-10-17,932,4
2014-10-17,762,5
2014-10-17,558,6
2014-10-17,566,7
2014-10-17,467,8
2014-10-17,407,9
2014-10-17,385,10
2014-10-17,7,11
2014-10-17,11,12
2014-10-18,3762,1
2014-10-18,1878,2
2014-10-18,1173,3
2014-10-18,922,4
2014-10-18,757,5
2014-10-18,556,6
2014-10-18,563,7
2014-10-18,464,8
2014-10-18,404,9
2014-10-18,383,10
2014-10-18,7,11
2014-10-18,11,12
2014-10-19,3762,1
2014-10-19,1878,2
2014-10-19,1173,3
2014-10-19,922,4
2014-10-19,757,5
2014-10-19,556,6
2014-10-19,563,7
2014-10-19,464,8
2014-10-19,404,9
2014-10-19,383,10
2014-10-19,7,11
2014-10-19,11,12
2014-10-20,3787,1
2014-10-20,1891,2
2014-10-20,1184,3
2014-10-20,926,4
2014-10-20,758,5
2014-10-20,559,6
2014-10-20,565,7
2014-10-20,467,8
2014-10-20,406,9
2014-10-20,385,10
2014-10-20,7,11
2014-10-20,11,12
2014-10-21,3789,1
2014-10-21,1894,2
2014-10-21,1186,3
2014-10-21,927,4
2014-10-21,758,5
2014-10-21,559,6
2014-10-21,565,7
2014-10-21,467,8
2014-10-21,406,9
2014-10-21,385,10
2014-10-21,7,11
2014-10-21,11,12
2014-10-22,3791,1
2014-10-22,1894,2
2014-10-22,1186,3
2014-10-22,927,4
2014-10-22,759,5
2014-10-22,559,6
2014-10-22,566,7
2014-10-22,467,8
2014-10-22,406,9
2014-10-22,385,10
2014-10-22,7,11
2014-10-22,11,12
2014-10-23,3791,1
2014-10-23,1895,2
2014-10-23,1186,3
2014-10-23,927,4
2014-10-23,761,5
2014-10-23,559,6
2014-10-23,566,7
2014-10-23,467,8
2014-10-23,406,9
2014-10-23,385,10
2014-10-23,7,11
2014-10-23,11,12
2014-10-24,3791,1
2014-10-24,1895,2
2014-10-24,1186,3
2014-10-24,927,4
2014-10-24,761,5
2014-10-24,559,6
2014-10-24,566,7
2014-10-24,467,8
2014-10-24,406,9
2014-10-24,385,10
2014-10-24,7,11
2014-10-24,11,12
2014-10-25,3761,1
2014-10-25,1886,2
2014-10-25,1176,3
2014-10-25,921,4
2014-10-25,757,5
2014-10-25,550,6
2014-10-25,553,7
2014-10-25,465,8
2014-10-25,404,9
2014-10-25,382,10
2014-10-25,7,11
2014-10-25,11,12
2014-10-26,3761,1
2014-10-26,1886,2
2014-10-26,1176,3
2014-10-26,921,4
2014-10-26,757,5
2014-10-26,550,6
2014-10-26,553,7
2014-10-26,465,8
2014-10-26,404,9
2014-10-26,382,10
2014-10-26,7,11
2014-10-26,11,12
2014-10-27,3803,1
2014-10-27,1903,2
2014-10-27,1185,3
2014-10-27,929,4
2014-10-27,762,5
2014-10-27,552,6
2014-10-27,555,7
2014-10-27,467,8
2014-10-27,406,9
2014-10-27,382,10
2014-10-27,7,11
2014-10-27,11,12
2014-10-28,3804,1
2014-10-28,1905,2
2014-10-28,1185,3
2014-10-28,929,4
2014-10-28,762,5
2014-10-28,552,6
2014-10-28,555,7
2014-10-28,467,8
2014-10-28,406,9
2014-10-28,383,10
2014-10-28,7,11
2014-10-28,11,12
2014-10-29,3806,1
2014-10-29,1906,2
2014-10-29,1186,3
2014-10-29,929,4
2014-10-29,762,5
2014-10-29,552,6
2014-10-29,555,7
2014-10-29,467,8
2014-10-29,407,9
2014-10-29,383,10
2014-10-29,7,11
2014-10-29,11,12
2014-10-30,3807,1
2014-10-30,1906,2
2014-10-30,1187,3
2014-10-30,929,4
2014-10-30,762,5
2014-10-30,553,6
2014-10-30,555,7
2014-10-30,466,8
2014-10-30,407,9
2014-10-30,383,10
2014-10-30,7,11
2014-10-30,11,12
2014-10-31,3806,1
2014-10-31,1906,2
2014-10-31,1187,3
2014-10-31,929,4
2014-10-31,761,5
2014-10-31,552,6
2014-10-31,555,7
2014-10-31,466,8
2014-10-31,407,9
2014-10-31,383,10
2014-10-31,7,11
2014-10-31,11,12
2014-11-01,3774,1
2014-11-01,1893,2
2014-11-01,1176,3
2014-11-01,926,4
2014-11-01,759,5
2014-11-01,547,6
2014-11-01,548,7
2014-11-01,459,8
2014-11-01,406,9
2014-11-01,382,10
2014-11-01,7,11
2014-11-01,11,12
2014-11-02,3774,1
2014-11-02,1893,2
2014-11-02,1176,3
2014-11-02,926,4
2014-11-02,759,5
2014-11-02,547,6
2014-11-02,548,7
2014-11-02,459,8
2014-11-02,406,9
2014-11-02,382,10
2014-11-02,7,11
2014-11-02,11,12
2014-11-03,3799,1
2014-11-03,1906,2
2014-11-03,1192,3
2014-11-03,933,4
2014-11-03,762,5
2014-11-03,553,6
2014-11-03,554,7
2014-11-03,462,8
2014-11-03,412,9
2014-11-03,383,10
2014-11-03,7,11
2014-11-03,11,12
2014-11-04,3801,1
2014-11-04,1907,2
2014-11-04,1192,3
2014-11-04,934,4
2014-11-04,764,5
2014-11-04,553,6
2014-11-04,554,7
2014-11-04,462,8
2014-11-04,412,9
2014-11-04,383,10
2014-11-04,7,11
2014-11-04,11,12
2014-11-05,3802,1
2014-11-05,1907,2
2014-11-05,1192,3
2014-11-05,934,4
2014-11-05,765,5
2014-11-05,554,6
2014-11-05,553,7
2014-11-05,462,8
2014-11-05,412,9
2014-11-05,383,10
2014-11-05,7,11
2014-11-05,11,12
2014-11-06,3802,1
2014-11-06,1907,2
2014-11-06,1192,3
2014-11-06,934,4
2014-11-06,766,5
2014-11-06,554,6
2014-11-06,553,7
2014-11-06,462,8
2014-11-06,412,9
2014-11-06,383,10
2014-11-06,7,11
2014-11-06,11,12
2014-11-07,3802,1
2014-11-07,1907,2
2014-11-07,1192,3
2014-11-07,933,4
2014-11-07,765,5
2014-11-07,554,6
2014-11-07,553,7
2014-11-07,462,8
2014-11-07,412,9
2014-11-07,382,10
2014-11-07,7,11
2014-11-07,11,12
2014-11-08,3780,1
2014-11-08,1887,2
2014-11-08,1180,3
2014-11-08,925,4
2014-11-08,760,5
2014-11-08,551,6
2014-11-08,547,7
2014-11-08,455,8
2014-11-08,409,9
2014-11-08,381,10
2014-11-08,7,11
2014-11-08,11,12
2014-11-09,3780,1
2014-11-09,1887,2
2014-11-09,1180,3
2014-11-09,925,4
2014-11-09,760,5
2014-11-09,551,6
2014-11-09,547,7
2014-11-09,455,8
2014-11-09,409,9
2014-11-09,381,10
2014-11-09,7,11
2014-11-09,11,12
2014-11-10,3799,1
2014-11-10,1897,2
2014-11-10,1187,3
2014-11-10,931,4
2014-11-10,766,5
2014-11-10,557,6
2014-11-10,548,7
2014-11-10,455,8
2014-11-10,410,9
