day,head_count,company_id
2015-03-18,305,4.0
2015-03-18,261,5.0
2015-03-18,183,6.0
2015-03-18,166,7.0
2015-03-18,143,8.0
2015-03-18,141,9.0
2015-03-18,134,10.0
2015-03-18,1,11.0
2015-03-18,2,12.0
2015-03-19,1205,1.0
2015-03-19,582,2.0
2015-03-19,417,3.0
2015-03-19,305,4.0
2015-03-19,261,5.0
2015-03-19,183,6.0
2015-03-19,166,7.0
2015-03-19,143,8.0
2015-03-19,141,9.0
2015-03-19,134,10.0
2015-03-19,1,11.0
2015-03-19,2,12.0
2015-03-20,1205,1.0
2015-03-20,582,2.0
2015-03-20,417,3.0
2015-03-20,305,4.0
2015-03-20,261,5.0
2015-03-20,183,6.0
2015-03-20,166,7.0
2015-03-20,143,8.0
2015-03-20,141,9.0
2015-03-20,134,10.0
2015-03-20,1,11.0
2015-03-20,2,12.0
2015-03-21,1169,1.0
2015-03-21,570,2.0
2015-03-21,401,3.0
2015-03-21,299,4.0
2015-03-21,256,5.0
2015-03-21,178,6.0
2015-03-21,164,7.0
2015-03-21,141,8.0
2015-03-21,138,9.0
2015-03-21,127,10.0
2015-03-21,1,11.0
2015-03-21,2,12.0
2015-03-22,1169,1.0
2015-03-22,570,2.0
2015-03-22,401,3.0
2015-03-22,299,4.0
2015-03-22,256,5.0
2015-03-22,178,6.0
2015-03-22,164,7.0
2015-03-22,141,8.0
2015-03-22,138,9.0
2015-03-22,127,10.0
2015-03-22,1,11.0
2015-03-22,2,12.0
2015-03-23,1169,1.0
2015-03-23,570,2.0
2015-03-23,401,3.0
2015-03-23,299,4.0
2015-03-23,256,5.0
2015-03-23,178,6.0
2015-03-23,164,7.0
2015-03-23,141,8.0
2015-03-23,138,9.0
2015-03-23,127,10.0
2015-03-23,1,11.0
2015-03-23,2,12.0
2015-03-24,1169,1.0
2015-03-24,570,2.0
2015-03-24,401,3.0
2015-03-24,299,4.0
2015-03-24,256,5.0
2015-03-24,178,6.0
2015-03-24,164,7.0
2015-03-24,141,8.0
2015-03-24,138,9.0
2015-03-24,127,10.0
2015-03-24,1,11.0
2015-03-24,2,12.0
2015-03-25,1169,1.0
2015-03-25,570,2.0
2015-03-25,401,3.0
2015-03-25,299,4.0
2015-03-25,256,5.0
2015-03-25,178,6.0
2015-03-25,164,7.0
2015-03-25,141,8.0
2015-03-25,138,9.0
2015-03-25,127,10.0
2015-03-25,1,11.0
2015-03-25,2,12.0
2015-03-26,1169,1.0
2015-03-26,570,2.0
2015-03-26,401,3.0
2015-03-26,299,4.0
2015-03-26,256,5.0
2015-03-26,177,6.0
2015-03-26,164,7.0
2015-03-26,141,8.0
2015-03-26,138,9.0
2015-03-26,127,10.0
2015-03-26,1,11.0
2015-03-26,2,12.0
2015-03-27,1169,1.0
2015-03-27,570,2.0
2015-03-27,401,3.0
2015-03-27,299,4.0
2015-03-27,256,5.0
2015-03-27,177,6.0
2015-03-27,164,7.0
2015-03-27,141,8.0
2015-03-27,138,9.0
2015-03-27,127,10.0
2015-03-27,1,11.0
2015-03-27,2,12.0
2015-03-28,1136,1.0
2015-03-28,550,2.0
2015-03-28,395,3.0
2015-03-28,295,4.0
2015-03-28,250,5.0
2015-03-28,172,6.0
2015-03-28,160,7.0
2015-03-28,139,8.0
2015-03-28,135,9.0
2015-03-28,124,10.0
2015-03-28,1,11.0
2015-03-28,2,12.0
2015-03-29,1136,1.0
2015-03-29,550,2.0
2015-03-29,395,3.0
2015-03-29,295,4.0
2015-03-29,250,5.0
2015-03-29,172,6.0
2015-03-29,160,7.0
2015-03-29,139,8.0
2015-03-29,135,9.0
2015-03-29,124,10.0
2015-03-29,1,11.0
2015-03-29,2,12.0
2015-03-30,1136,1.0
2015-03-30,550,2.0
2015-03-30,395,3.0
2015-03-30,295,4.0
2015-03-30,250,5.0
2015-03-30,172,6.0
2015-03-30,160,7.0
2015-03-30,139,8.0
2015-03-30,135,9.0
2015-03-30,124,10.0
2015-03-30,1,11.0
2015-03-30,2,12.0
2015-03-31,1136,1.0
2015-03-31,550,2.0
2015-03-31,395,3.0
2015-03-31,295,4.0
2015-03-31,250,5.0
2015-03-31,172,6.0
2015-03-31,160,7.0
2015-03-31,139,8.0
2015-03-31,135,9.0
2015-03-31,124,10.0
2015-03-31,1,11.0
2015-03-31,2,12.0
2015-04-01,1133,1.0
2015-04-01,549,2.0
2015-04-01,395,3.0
2015-04-01,295,4.0
2015-04-01,250,5.0
2015-04-01,172,6.0
2015-04-01,160,7.0
2015-04-01,139,8.0
2015-04-01,135,9.0
2015-04-01,124,10.0
2015-04-01,1,11.0
2015-04-01,2,12.0
2015-04-02,1131,1.0
2015-04-02,549,2.0
2015-04-02,395,3.0
2015-04-02,295,4.0
2015-04-02,250,5.0
2015-04-02,172,6.0
2015-04-02,159,7.0
2015-04-02,139,8.0
2015-04-02,135,9.0
2015-04-02,124,10.0
2015-04-02,1,11.0
2015-04-02,2,12.0
2015-04-03,1130,1.0
2015-04-03,548,2.0
2015-04-03,395,3.0
2015-04-03,295,4.0
2015-04-03,250,5.0
2015-04-03,172,6.0
2015-04-03,159,7.0
2015-04-03,139,8.0
2015-04-03,135,9.0
2015-04-03,124,10.0
2015-04-03,1,11.0
2015-04-03,2,12.0
2015-04-04,1130,1.0
2015-04-04,548,2.0
2015-04-04,395,3.0
2015-04-04,295,4.0
2015-04-04,250,5.0
2015-04-04,172,6.0
2015-04-04,159,7.0
2015-04-04,139,8.0
2015-04-04,135,9.0
2015-04-04,124,10.0
2015-04-04,1,11.0
2015-04-04,2,12.0
2015-04-05,1130,1.0
2015-04-05,548,2.0
2015-04-05,395,3.0
2015-04-05,295,4.0
2015-04-05,250,5.0
2015-04-05,172,6.0
2015-04-05,159,7.0
2015-04-05,139,8.0
2015-04-05,135,9.0
2015-04-05,124,10.0
2015-04-05,1,11.0
2015-04-05,2,12.0
2015-04-06,1130,1.0
2015-04-06,548,2.0
2015-04-06,395,3.0
2015-04-06,295,4.0
2015-04-06,250,5.0
2015-04-06,172,6.0
2015-04-06,159,7.0
2015-04-06,139,8.0
2015-04-06,135,9.0
2015-04-06,124,10.0
2015-04-06,1,11.0
2015-04-06,2,12.0
2015-04-07,1102,1.0
2015-04-07,539,2.0
2015-04-07,385,3.0
2015-04-07,287,4.0
2015-04-07,239,5.0
2015-04-07,167,6.0
2015-04-07,154,7.0
2015-04-07,138,8.0
2015-04-07,131,9.0
2015-04-07,119,10.0
2015-04-07,1,11.0
2015-04-07,2,12.0
2015-04-08,1101,1.0
2015-04-08,539,2.0
2015-04-08,385,3.0
2015-04-08,287,4.0
2015-04-08,239,5.0
2015-04-08,167,6.0
2015-04-08,154,7.0
2015-04-08,138,8.0
2015-04-08,131,9.0
2015-04-08,119,10.0
2015-04-08,1,11.0
2015-04-08,2,12.0
2015-04-09,1100,1.0
2015-04-09,539,2.0
2015-04-09,385,3.0
2015-04-09,287,4.0
2015-04-09,239,5.0
2015-04-09,167,6.0
2015-04-09,154,7.0
2015-04-09,138,8.0
2015-04-09,131,9.0
2015-04-09,119,10.0
2015-04-09,1,11.0
2015-04-09,2,12.0
2015-04-10,1100,1.0
2015-04-10,539,2.0
2015-04-10,385,3.0
2015-04-10,287,4.0
2015-04-10,239,5.0
2015-04-10,167,6.0
2015-04-10,154,7.0
2015-04-10,138,8.0
2015-04-10,131,9.0
2015-04-10,119,10.0
2015-04-10,1,11.0
2015-04-10,2,12.0
2015-04-11,1069,1.0
2015-04-11,519,2.0
2015-04-11,377,3.0
2015-04-11,275,4.0
2015-04-11,233,5.0
2015-04-11,161,6.0
2015-04-11,148,7.0
2015-04-11,133,8.0
2015-04-11,129,9.0
2015-04-11,116,10.0
2015-04-11,1,11.0
2015-04-11,2,12.0
2015-04-12,1069,1.0
2015-04-12,519,2.0
2015-04-12,377,3.0
2015-04-12,275,4.0
2015-04-12,233,5.0
2015-04-12,161,6.0
2015-04-12,148,7.0
2015-04-12,133,8.0
2015-04-12,129,9.0
2015-04-12,116,10.0
2015-04-12,1,11.0
2015-04-12,2,12.0
2015-04-13,1069,1.0
2015-04-13,519,2.0
2015-04-13,377,3.0
2015-04-13,275,4.0
2015-04-13,233,5.0
2015-04-13,161,6.0
2015-04-13,148,7.0
2015-04-13,133,8.0
2015-04-13,129,9.0
2015-04-13,116,10.0
2015-04-13,1,11.0
2015-04-13,2,12.0
2015-04-14,1069,1.0
2015-04-14,519,2.0
2015-04-14,377,3.0
2015-04-14,275,4.0
2015-04-14,233,5.0
2015-04-14,161,6.0
2015-04-14,148,7.0
2015-04-14,133,8.0
2015-04-14,129,9.0
2015-04-14,116,10.0
2015-04-14,1,11.0
2015-04-14,2,12.0
2015-04-15,1069,1.0
2015-04-15,519,2.0
2015-04-15,377,3.0
2015-04-15,275,4.0
2015-04-15,233,5.0
2015-04-15,161,6.0
2015-04-15,148,7.0
2015-04-15,133,8.0
2015-04-15,129,9.0
2015-04-15,115,10.0
2015-04-15,1,11.0
2015-04-15,2,12.0
2015-04-16,1069,1.0
2015-04-16,519,2.0
2015-04-16,377,3.0
2015-04-16,275,4.0
2015-04-16,233,5.0
2015-04-16,161,6.0
2015-04-16,148,7.0
2015-04-16,133,8.0
2015-04-16,129,9.0
2015-04-16,115,10.0
2015-04-16,1,11.0
2015-04-16,2,12.0
2015-04-17,1068,1.0
2015-04-17,519,2.0
2015-04-17,377,3.0
2015-04-17,275,4.0
2015-04-17,233,5.0
2015-04-17,161,6.0
2015-04-17,148,7.0
2015-04-17,133,8.0
2015-04-17,129,9.0
2015-04-17,115,10.0
2015-04-17,1,11.0
2015-04-17,2,12.0
2015-04-18,1052,1.0
2015-04-18,504,2.0
2015-04-18,372,3.0
2015-04-18,270,4.0
2015-04-18,228,5.0
2015-04-18,158,6.0
2015-04-18,144,7.0
2015-04-18,129,8.0
2015-04-18,126,9.0
2015-04-18,113,10.0
2015-04-18,1,11.0
2015-04-18,2,12.0
2015-04-19,1052,1.0
2015-04-19,504,2.0
2015-04-19,372,3.0
2015-04-19,270,4.0
2015-04-19,228,5.0
2015-04-19,158,6.0
2015-04-19,144,7.0
2015-04-19,129,8.0
2015-04-19,126,9.0
2015-04-19,113,10.0
2015-04-19,1,11.0
2015-04-19,2,12.0
2015-04-20,1052,1.0
2015-04-20,504,2.0
2015-04-20,372,3.0
2015-04-20,270,4.0
2015-04-20,228,5.0
2015-04-20,158,6.0
2015-04-20,144,7.0
2015-04-20,129,8.0
2015-04-20,126,9.0
2015-04-20,113,10.0
2015-04-20,1,11.0
2015-04-20,2,12.0
2015-04-21,1052,1.0
2015-04-21,504,2.0
2015-04-21,371,3.0
2015-04-21,270,4.0
2015-04-21,228,5.0
2015-04-21,158,6.0
2015-04-21,144,7.0
2015-04-21,129,8.0
2015-04-21,126,9.0
2015-04-21,113,10.0
2015-04-21,1,11.0
2015-04-21,2,12.0
2015-04-22,1052,1.0
2015-04-22,504,2.0
2015-04-22,371,3.0
2015-04-22,270,4.0
2015-04-22,228,5.0
2015-04-22,158,6.0
2015-04-22,144,7.0
2015-04-22,129,8.0
2015-04-22,126,9.0
2015-04-22,113,10.0
2015-04-22,1,11.0
2015-04-22,2,12.0
2015-04-23,1052,1.0
2015-04-23,504,2.0
2015-04-23,371,3.0
2015-04-23,270,4.0
2015-04-23,228,5.0
2015-04-23,158,6.0
2015-04-23,144,7.0
2015-04-23,129,8.0
2015-04-23,126,9.0
2015-04-23,113,10.0
2015-04-23,1,11.0
2015-04-23,2,12.0
2015-04-24,1052,1.0
2015-04-24,504,2.0
2015-04-24,371,3.0
2015-04-24,269,4.0
2015-04-24,228,5.0
2015-04-24,158,6.0
2015-04-24,144,7.0
2015-04-24,129,8.0
2015-04-24,126,9.0
2015-04-24,113,10.0
2015-04-24,1,11.0
2015-04-24,2,12.0
2015-04-25,1021,1.0
2015-04-25,489,2.0
2015-04-25,361,3.0
2015-04-25,261,4.0
2015-04-25,223,5.0
2015-04-25,153,6.0
2015-04-25,141,7.0
2015-04-25,125,8.0
2015-04-25,122,9.0
2015-04-25,111,10.0
2015-04-25,1,11.0
2015-04-25,2,12.0
2015-04-26,1021,1.0
2015-04-26,489,2.0
2015-04-26,361,3.0
2015-04-26,261,4.0
2015-04-26,223,5.0
2015-04-26,153,6.0
2015-04-26,141,7.0
2015-04-26,125,8.0
2015-04-26,122,9.0
2015-04-26,111,10.0
2015-04-26,1,11.0
2015-04-26,2,12.0
2015-04-27,1021,1.0
2015-04-27,489,2.0
2015-04-27,361,3.0
2015-04-27,261,4.0
2015-04-27,223,5.0
2015-04-27,153,6.0
2015-04-27,141,7.0
2015-04-27,125,8.0
2015-04-27,122,9.0
2015-04-27,111,10.0
2015-04-27,1,11.0
2015-04-27,2,12.0
2015-04-28,1021,1.0
2015-04-28,489,2.0
2015-04-28,361,3.0
2015-04-28,261,4.0
2015-04-28,223,5.0
2015-04-28,153,6.0
2015-04-28,141,7.0
2015-04-28,125,8.0
2015-04-28,122,9.0
2015-04-28,111,10.0
2015-04-28,1,11.0
2015-04-28,2,12.0
2015-04-29,1021,1.0
2015-04-29,489,2.0
2015-04-29,361,3.0
2015-04-29,261,4.0
2015-04-29,223,5.0
2015-04-29,153,6.0
2015-04-29,141,7.0
2015-04-29,125,8.0
2015-04-29,122,9.0
2015-04-29,111,10.0
2015-04-29,1,11.0
2015-04-29,2,12.0
2015-04-30,1019,1.0
2015-04-30,488,2.0
2015-04-30,361,3.0
2015-04-30,261,4.0
2015-04-30,223,5.0
2015-04-30,152,6.0
2015-04-30,141,7.0
2015-04-30,125,8.0
2015-04-30,122,9.0
2015-04-30,110,10.0
2015-04-30,1,11.0
2015-04-30,2,12.0
2015-05-01,1019,1.0
2015-05-01,486,2.0
2015-05-01,361,3.0
2015-05-01,261,4.0
2015-05-01,223,5.0
2015-05-01,152,6.0
2015-05-01,141,7.0
2015-05-01,125,8.0
2015-05-01,122,9.0
2015-05-01,110,10.0
2015-05-01,1,11.0
2015-05-01,2,12.0
2015-05-02,985,1.0
2015-05-02,475,2.0
2015-05-02,349,3.0
2015-05-02,253,4.0
2015-05-02,216,5.0
2015-05-02,145,6.0
2015-05-02,133,7.0
2015-05-02,121,8.0
2015-05-02,120,9.0
2015-05-02,107,10.0
2015-05-02,1,11.0
2015-05-02,2,12.0
2015-05-03,985,1.0
2015-05-03,475,2.0
2015-05-03,349,3.0
2015-05-03,253,4.0
2015-05-03,216,5.0
2015-05-03,145,6.0
2015-05-03,133,7.0
2015-05-03,121,8.0
2015-05-03,120,9.0
2015-05-03,107,10.0
2015-05-03,1,11.0
2015-05-03,2,12.0
2015-05-04,985,1.0
2015-05-04,475,2.0
2015-05-04,349,3.0
2015-05-04,253,4.0
2015-05-04,216,5.0
2015-05-04,145,6.0
2015-05-04,133,7.0
2015-05-04,121,8.0
2015-05-04,120,9.0
2015-05-04,107,10.0
2015-05-04,1,11.0
2015-05-04,2,12.0
2015-05-05,985,1.0
2015-05-05,475,2.0
2015-05-05,349,3.0
2015-05-05,253,4.0
2015-05-05,216,5.0
2015-05-05,145,6.0
2015-05-05,133,7.0
2015-05-05,121,8.0
2015-05-05,120,9.0
2015-05-05,107,10.0
2015-05-05,1,11.0
2015-05-05,2,12.0
2015-05-06,985,1.0
2015-05-06,475,2.0
2015-05-06,349,3.0
2015-05-06,253,4.0
2015-05-06,216,5.0
2015-05-06,145,6.0
2015-05-06,133,7.0
2015-05-06,121,8.0
2015-05-06,120,9.0
2015-05-06,107,10.0
2015-05-06,1,11.0
2015-05-06,2,12.0
2015-05-07,985,1.0
2015-05-07,475,2.0
2015-05-07,349,3.0
2015-05-07,253,4.0
2015-05-07,216,5.0
2015-05-07,145,6.0
2015-05-07,133,7.0
2015-05-07,121,8.0
2015-05-07,120,9.0
2015-05-07,107,10.0
2015-05-07,1,11.0
2015-05-07,2,12.0
2015-05-08,984,1.0
2015-05-08,474,2.0
2015-05-08,349,3.0
2015-05-08,253,4.0
2015-05-08,216,5.0
2015-05-08,145,6.0
2015-05-08,133,7.0
2015-05-08,121,8.0
2015-05-08,120,9.0
2015-05-08,107,10.0
2015-05-08,1,11.0
2015-05-08,2,12.0
2015-05-09,946,1.0
2015-05-09,459,2.0
2015-05-09,337,3.0
2015-05-09,238,4.0
2015-05-09,211,5.0
2015-05-09,140,6.0
2015-05-09,130,7.0
2015-05-09,118,8.0
2015-05-09,116,9.0
2015-05-09,99,10.0
2015-05-10,946,1.0
2015-05-10,459,2.0
2015-05-10,337,3.0
2015-05-10,238,4.0
2015-05-10,211,5.0
2015-05-10,140,6.0
2015-05-10,130,7.0
2015-05-10,118,8.0
2015-05-10,116,9.0
2015-05-10,99,10.0
2015-05-11,946,1.0
2015-05-11,459,2.0
2015-05-11,337,3.0
2015-05-11,238,4.0
2015-05-11,211,5.0
2015-05-11,140,6.0
2015-05-11,130,7.0
2015-05-11,118,8.0
2015-05-11,116,9.0
2015-05-11,99,10.0
2015-05-12,945,1.0
2015-05-12,459,2.0
2015-05-12,337,3.0
2015-05-12,238,4.0
2015-05-12,211,5.0
2015-05-12,140,6.0
2015-05-12,130,7.0
2015-05-12,118,8.0
2015-05-12,116,9.0
2015-05-12,99,10.0
2015-05-13,945,1.0
2015-05-13,459,2.0
2015-05-13,337,3.0
2015-05-13,238,4.0
2015-05-13,211,5.0
2015-05-13,140,6.0
2015-05-13,130,7.0
2015-05-13,118,8.0
2015-05-13,116,9.0
2015-05-13,99,10.0
2015-05-14,945,1.0
2015-05-14,459,2.0
2015-05-14,337,3.0
2015-05-14,238,4.0
2015-05-14,211,5.0
2015-05-14,140,6.0
2015-05-14,130,7.0
2015-05-14,117,8.0
2015-05-14,116,9.0
2015-05-14,99,10.0
2015-05-15,945,1.0
2015-05-15,459,2.0
2015-05-15,336,3.0
2015-05-15,238,4.0
2015-05-15,210,5.0
2015-05-15,139,6.0
2015-05-15,130,7.0
2015-05-15,117,8.0
2015-05-15,115,9.0
2015-05-15,99,10.0
2015-05-16,919,1.0
2015-05-16,437,2.0
2015-05-16,327,3.0
2015-05-16,230,4.0
2015-05-16,201,5.0
2015-05-16,133,6.0
2015-05-16,128,7.0
2015-05-16,117,8.0
2015-05-16,115,9.0
2015-05-16,96,10.0
2015-05-17,919,1.0
2015-05-17,437,2.0
2015-05-17,327,3.0
2015-05-17,230,4.0
2015-05-17,201,5.0
2015-05-17,133,6.0
2015-05-17,128,7.0
2015-05-17,117,8.0
2015-05-17,115,9.0
2015-05-17,96,10.0
2015-05-18,919,1.0
2015-05-18,437,2.0
2015-05-18,327,3.0
2015-05-18,230,4.0
2015-05-18,201,5.0
2015-05-18,133,6.0
2015-05-18,128,7.0
2015-05-18,117,8.0
2015-05-18,115,9.0
2015-05-18,96,10.0
2015-05-19,918,1.0
2015-05-19,437,2.0
2015-05-19,327,3.0
2015-05-19,229,4.0
2015-05-19,201,5.0
2015-05-19,133,6.0
2015-05-19,128,7.0
2015-05-19,117,8.0
2015-05-19,115,9.0
2015-05-19,96,10.0
2015-05-20,916,1.0
2015-05-20,437,2.0
2015-05-20,326,3.0
2015-05-20,229,4.0
2015-05-20,201,5.0
2015-05-20,133,6.0
2015-05-20,128,7.0
2015-05-20,116,8.0
2015-05-20,115,9.0
2015-05-20,96,10.0
2015-05-21,916,1.0
2015-05-21,437,2.0
2015-05-21,324,3.0
2015-05-21,229,4.0
2015-05-21,199,5.0
2015-05-21,133,6.0
2015-05-21,128,7.0
2015-05-21,116,8.0
2015-05-21,115,9.0
2015-05-21,96,10.0
2015-05-22,916,1.0
2015-05-22,436,2.0
2015-05-22,324,3.0
2015-05-22,229,4.0
2015-05-22,199,5.0
2015-05-22,133,6.0
2015-05-22,128,7.0
2015-05-22,116,8.0
2015-05-22,114,9.0
2015-05-22,96,10.0
2015-05-23,894,1.0
2015-05-23,418,2.0
2015-05-23,317,3.0
2015-05-23,224,4.0
2015-05-23,196,5.0
2015-05-23,129,6.0
2015-05-23,121,7.0
2015-05-23,114,8.0
2015-05-23,110,9.0
2015-05-23,94,10.0
2015-05-24,894,1.0
2015-05-24,418,2.0
2015-05-24,317,3.0
2015-05-24,224,4.0
2015-05-24,196,5.0
2015-05-24,129,6.0
2015-05-24,121,7.0
2015-05-24,114,8.0
2015-05-24,110,9.0
2015-05-24,94,10.0
2015-05-25,894,1.0
2015-05-25,418,2.0
2015-05-25,317,3.0
2015-05-25,224,4.0
2015-05-25,196,5.0
2015-05-25,129,6.0
2015-05-25,121,7.0
2015-05-25,114,8.0
2015-05-25,110,9.0
2015-05-25,94,10.0
2015-05-26,894,1.0
2015-05-26,418,2.0
2015-05-26,317,3.0
2015-05-26,224,4.0
2015-05-26,196,5.0
2015-05-26,129,6.0
2015-05-26,121,7.0
2015-05-26,114,8.0
2015-05-26,110,9.0
2015-05-26,94,10.0
2015-05-27,892,1.0
2015-05-27,418,2.0
2015-05-27,317,3.0
2015-05-27,224,4.0
2015-05-27,196,5.0
2015-05-27,129,6.0
2015-05-27,121,7.0
2015-05-27,114,8.0
2015-05-27,110,9.0
2015-05-27,94,10.0
2015-05-28,891,1.0
2015-05-28,418,2.0
2015-05-28,317,3.0
2015-05-28,224,4.0
2015-05-28,196,5.0
2015-05-28,129,6.0
2015-05-28,121,7.0
2015-05-28,114,8.0
2015-05-28,110,9.0
2015-05-28,94,10.0
2015-05-29,889,1.0
2015-05-29,416,2.0
2015-05-29,316,3.0
2015-05-29,224,4.0
2015-05-29,196,5.0
2015-05-29,129,6.0
2015-05-29,121,7.0
2015-05-29,114,8.0
2015-05-29,110,9.0
2015-05-29,94,10.0
2015-05-30,852,1.0
2015-05-30,403,2.0
2015-05-30,308,3.0
2015-05-30,217,4.0
2015-05-30,189,5.0
2015-05-30,124,6.0
2015-05-30,118,7.0
2015-05-30,108,8.0
2015-05-30,110,9.0
2015-05-30,90,10.0
2015-05-31,852,1.0
2015-05-31,403,2.0
2015-05-31,308,3.0
2015-05-31,217,4.0
2015-05-31,189,5.0
2015-05-31,124,6.0
2015-05-31,118,7.0
2015-05-31,108,8.0
2015-05-31,110,9.0
2015-05-31,90,10.0
2015-06-01,852,1.0
2015-06-01,403,2.0
2015-06-01,308,3.0
2015-06-01,217,4.0
2015-06-01,189,5.0
2015-06-01,124,6.0
2015-06-01,118,7.0
2015-06-01,108,8.0
2015-06-01,110,9.0
2015-06-01,90,10.0
2015-06-02,852,1.0
2015-06-02,403,2.0
2015-06-02,308,3.0
2015-06-02,217,4.0
2015-06-02,189,5.0
2015-06-02,124,6.0
2015-06-02,117,7.0
2015-06-02,108,8.0
2015-06-02,110,9.0
2015-06-02,90,10.0
2015-06-03,851,1.0
2015-06-03,402,2.0
2015-06-03,308,3.0
2015-06-03,217,4.0
2015-06-03,189,5.0
2015-06-03,124,6.0
2015-06-03,117,7.0
2015-06-03,108,8.0
2015-06-03,110,9.0
2015-06-03,90,10.0
2015-06-04,851,1.0
2015-06-04,401,2.0
2015-06-04,308,3.0
2015-06-04,217,4.0
2015-06-04,189,5.0
2015-06-04,124,6.0
2015-06-04,117,7.0
2015-06-04,108,8.0
2015-06-04,110,9.0
2015-06-04,90,10.0
2015-06-05,851,1.0
2015-06-05,400,2.0
2015-06-05,308,3.0
2015-06-05,217,4.0
2015-06-05,188,5.0
2015-06-05,124,6.0
2015-06-05,117,7.0
2015-06-05,108,8.0
2015-06-05,110,9.0
2015-06-05,90,10.0
2015-06-06,823,1.0
2015-06-06,380,2.0
2015-06-06,303,3.0
2015-06-06,210,4.0
2015-06-06,185,5.0
2015-06-06,122,6.0
2015-06-06,114,7.0
2015-06-06,107,8.0
2015-06-06,106,9.0
2015-06-06,85,10.0
2015-06-07,823,1.0
2015-06-07,380,2.0
2015-06-07,303,3.0
2015-06-07,210,4.0
2015-06-07,185,5.0
2015-06-07,122,6.0
2015-06-07,114,7.0
2015-06-07,107,8.0
2015-06-07,106,9.0
2015-06-07,85,10.0
2015-06-08,823,1.0
2015-06-08,380,2.0
2015-06-08,303,3.0
2015-06-08,210,4.0
2015-06-08,185,5.0
2015-06-08,122,6.0
2015-06-08,114,7.0
2015-06-08,107,8.0
2015-06-08,106,9.0
2015-06-08,85,10.0
2015-06-09,823,1.0
2015-06-09,380,2.0
2015-06-09,303,3.0
2015-06-09,210,4.0
2015-06-09,185,5.0
2015-06-09,122,6.0
2015-06-09,114,7.0
2015-06-09,107,8.0
2015-06-09,106,9.0
2015-06-09,85,10.0
2015-06-10,823,1.0
2015-06-10,380,2.0
2015-06-10,303,3.0
2015-06-10,210,4.0
2015-06-10,185,5.0
2015-06-10,122,6.0
2015-06-10,114,7.0
2015-06-10,107,8.0
2015-06-10,106,9.0
2015-06-10,85,10.0
2015-06-11,822,1.0
2015-06-11,380,2.0
2015-06-11,303,3.0
2015-06-11,210,4.0
2015-06-11,185,5.0
2015-06-11,121,6.0
2015-06-11,114,7.0
2015-06-11,107,8.0
2015-06-11,106,9.0
2015-06-11,85,10.0
2015-06-12,822,1.0
2015-06-12,379,2.0
2015-06-12,303,3.0
2015-06-12,210,4.0
2015-06-12,185,5.0
2015-06-12,121,6.0
2015-06-12,113,7.0
2015-06-12,107,8.0
2015-06-12,106,9.0
2015-06-12,84,10.0
2015-06-13,792,1.0
2015-06-13,366,2.0
2015-06-13,296,3.0
2015-06-13,205,4.0
2015-06-13,178,5.0
2015-06-13,115,6.0
2015-06-13,109,7.0
2015-06-13,100,8.0
2015-06-13,103,9.0
2015-06-13,78,10.0
2015-06-14,792,1.0
2015-06-14,366,2.0
2015-06-14,296,3.0
2015-06-14,205,4.0
2015-06-14,178,5.0
2015-06-14,115,6.0
2015-06-14,109,7.0
2015-06-14,100,8.0
2015-06-14,103,9.0
2015-06-14,78,10.0
2015-06-15,792,1.0
2015-06-15,366,2.0
2015-06-15,296,3.0
2015-06-15,205,4.0
2015-06-15,178,5.0
2015-06-15,115,6.0
2015-06-15,109,7.0
2015-06-15,100,8.0
2015-06-15,103,9.0
2015-06-15,78,10.0
2015-06-16,792,1.0
2015-06-16,366,2.0
2015-06-16,296,3.0
2015-06-16,205,4.0
2015-06-16,178,5.0
2015-06-16,115,6.0
2015-06-16,109,7.0
2015-06-16,100,8.0
2015-06-16,103,9.0
2015-06-16,78,10.0
2015-06-17,790,1.0
2015-06-17,365,2.0
2015-06-17,296,3.0
2015-06-17,205,4.0
2015-06-17,178,5.0
2015-06-17,114,6.0
2015-06-17,109,7.0
2015-06-17,100,8.0
2015-06-17,103,9.0
2015-06-17,78,10.0
2015-06-18,790,1.0
2015-06-18,364,2.0
2015-06-18,296,3.0
2015-06-18,205,4.0
2015-06-18,178,5.0
2015-06-18,114,6.0
2015-06-18,109,7.0
2015-06-18,100,8.0
2015-06-18,103,9.0
2015-06-18,78,10.0
2015-06-19,790,1.0
2015-06-19,364,2.0
2015-06-19,296,3.0
2015-06-19,205,4.0
2015-06-19,178,5.0
2015-06-19,114,6.0
2015-06-19,109,7.0
2015-06-19,100,8.0
2015-06-19,103,9.0
2015-06-19,78,10.0
2015-06-20,760,1.0
2015-06-20,352,2.0
2015-06-20,283,3.0
2015-06-20,200,4.0
2015-06-20,172,5.0
2015-06-20,112,6.0
2015-06-20,106,7.0
2015-06-20,97,8.0
2015-06-20,101,9.0
2015-06-20,75,10.0
2015-06-21,760,1.0
2015-06-21,352,2.0
2015-06-21,283,3.0
2015-06-21,200,4.0
2015-06-21,172,5.0
2015-06-21,112,6.0
2015-06-21,106,7.0
2015-06-21,97,8.0
2015-06-21,101,9.0
2015-06-21,75,10.0
2015-06-22,760,1.0
2015-06-22,352,2.0
2015-06-22,283,3.0
2015-06-22,200,4.0
2015-06-22,172,5.0
2015-06-22,112,6.0
2015-06-22,106,7.0
2015-06-22,97,8.0
2015-06-22,101,9.0
2015-06-22,75,10.0
2015-06-23,759,1.0
